fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,date,time
8.1,-73.985331,40.723561,-73.985411,40.737827,4,559,4127
9.3,-73.97164000000001,40.766422999999996,-73.995,40.74542,2,1015,6928
6.5,-73.97466,40.757532,-73.983641,40.743796,2,1046,5667
7.0,-73.974751,40.742012,-73.991194,40.750794,2,1576,8562
7.5,-73.94631195,40.77290344,-73.95451355,40.78678131,5,2317,4358
6.1,-73.997562,40.736203,-73.98406899999999,40.755058,4,1316,4608
8.0,-73.96064799999999,40.757383000000004,-73.947385,40.775542,2,1502,5524
9.5,-73.987595,40.718427,-73.943185,40.718043,2,1638,8183
5.3,-73.97868000000001,40.752792,-73.979988,40.739323,2,308,7946
11.3,-73.953685,40.779196999999996,-73.978764,40.750793,2,476,3347
7.7,-74.089848,40.609495,-74.073173,40.602097,7,991,1255
29.5,-73.87129200000001,40.773787,-73.98355500000001,40.721790000000006,8,1404,2709
10.9,-73.99985799999999,40.743307,-73.979015,40.744605,2,42,3956
16.5,-74.00139899999999,40.730968,-73.981835,40.780413,2,866,2632
4.1,-73.954957,40.773132000000004,-73.953099,40.779937,2,1053,4147
55.0,-74.009392,40.719215000000005,-74.031882,40.730497,2,1736,9073
5.5,-73.97252399999999,40.756467,-73.981815,40.762614,2,1983,585
33.33,-73.86353302,40.76997375,-73.98157501,40.73688889,2,2222,3798
5.3,-73.955112,40.783190000000005,-73.956583,40.774963,2,677,5376
10.5,-73.975077,40.787546999999996,-73.947305,40.779334999999996,2,1385,3917
8.5,-73.991925,40.750062,-73.974707,40.74201,2,532,4315
14.5,-73.99275899999999,40.748736,-73.953779,40.785222999999995,2,1813,9096
7.0,-73.98059,40.744921999999995,-73.98820699999999,40.737732,4,1562,3161
5.0,-73.97149658,40.79503632,-73.9799881,40.78380203,2,2253,3258
15.3,-73.994265,40.691037,-74.00437,40.749485,4,345,5371
4.5,-73.979552,40.766293,-73.985178,40.759927000000005,4,452,6697
17.3,-74.013426,40.709107,-73.983496,40.721266,6,1293,6575
32.5,-73.988275,40.748682,-73.824415,40.864467,2,1328,737
5.3,-73.981835,40.758838,-73.9725,40.758208,2,565,5158
11.3,-73.97739,40.72598,-73.991155,40.748870000000004,2,769,8019
19.33,-73.917547,40.771066999999995,-73.94435,40.784012,4,1728,3175
10.1,-73.978208,40.764332,-73.976945,40.741975,2,915,5366
4.5,-73.95131500000001,40.774286,-73.947903,40.783683,4,1966,5901
7.7,-74.00553599999999,40.717731,-73.986561,40.715848,2,344,7418
4.1,-73.987082,40.760872,-73.97625699999999,40.757016,2,351,1449
11.0,-74.00624,40.751267999999996,-73.97978,40.731018,2,1723,9201
7.3,-73.99245,40.758288,-73.975535,40.765475,7,177,3734
6.1,-73.980947,40.741752000000005,-73.99433,40.73507,5,212,7619
5.3,-73.99656999999999,40.758672,-73.993385,40.759347999999996,4,480,8143
12.1,-73.83100400000001,40.759357,-73.779677,40.751383000000004,2,866,3156
8.5,-73.95209799999999,40.777307,-73.972493,40.74893,2,748,4624
4.5,-73.99833199999999,40.74542,-73.99754200000001,40.754023,2,1820,296
18.0,-73.98257446,40.67795944,-74.00364685,40.70790482,8,2214,2132
9.3,-73.980331,40.744386999999996,-73.984453,40.720332,4,114,9137
4.1,-73.978447,40.753883,-73.970888,40.761607,8,709,4212
22.9,-73.950952,40.794395,-74.015813,40.704932,2,741,4721
9.3,-73.977857,40.733796000000005,-73.952499,40.768581,2,793,1481
6.1,-73.99171700000001,40.726038,-73.99215699999999,40.73774,2,1267,2718
5.0,-73.953313,40.782483,-73.95733100000001,40.772088000000004,2,1770,4645
17.0,-74.00421,40.72198,-73.92737199999999,40.6994,2,1800,7668
8.1,-73.971975,40.754212,-73.950293,40.783863000000004,4,76,6645
5.7,-73.986432,40.761941,-73.971899,40.757115,2,1167,158
7.3,-73.987723,40.724270000000004,-73.99688499999999,40.736475,7,1292,8075
57.33,-73.792777,40.644870000000004,-73.981515,40.749502,2,2160,7377
11.0,-73.98209381,40.77223969,-73.95632935,40.78408813,2,2208,2933
6.9,-73.97811,40.752322,-73.96940500000001,40.767171999999995,2,788,2505
10.1,-73.986868,40.747659999999996,-74.01100799999999,40.708342,2,938,749
11.3,-74.00588499999999,40.736402000000005,-73.999285,40.760708,2,1234,5278
18.5,-73.996962,40.684932,-74.008517,40.74323,2,2100,2108
4.5,-73.96219635,40.77623749,-73.95200348,40.77361679,2,2290,7254
10.9,-73.97818000000001,40.763188,-74.00031,40.730162,7,410,7578
22.1,-73.989765,40.734309,-73.938367,40.823055,2,534,1189
10.5,-74.00690999999999,40.729521999999996,-73.99104,40.745212,5,1709,5641
8.9,-73.97304799999999,40.764645,-73.99205699999999,40.749559999999995,4,365,5124
3.7,-73.966488,40.752727,-73.962862,40.760603,2,435,3020
6.0,-73.988444,40.748651,-73.99001,40.762378999999996,2,1621,1324
24.0,-73.979452,40.734685,-73.949774,40.819909,4,2169,3250
13.3,-74.00333,40.748125,-73.9694,40.761973,7,1079,4206
6.5,-73.985387,40.738049,-73.992221,40.728951,2,1719,6513
12.5,-73.991324,40.742422999999995,-74.015813,40.714717,2,991,4275
4.1,-73.951513,40.773902,-73.94693199999999,40.772237,2,1202,4206
11.5,-73.981317,40.737355,-73.94921,40.770827000000004,2,1468,9555
9.0,-73.986623,40.761359999999996,-73.98666300000001,40.745232,8,1519,6107
9.7,-73.98036,40.747688000000004,-74.00071700000001,40.725838,2,96,3917
5.7,-73.971035,40.764495000000004,-73.976067,40.776052,4,226,5727
5.7,-73.963072,40.769197,-73.97678499999999,40.764367,2,1209,7426
5.7,-73.950005,40.775815,-73.95763199999999,40.783815999999995,2,91,3209
50.5,-73.985158,40.7537,-73.782478,40.648748,2,490,7790
5.3,-73.96006899999999,40.762797,-73.947902,40.774837,2,802,5781
13.0,-73.992857,40.755167,-73.99792,40.719575,4,1951,6618
4.5,-73.973238,40.757828,-73.969389,40.763069,2,182,7091
6.1,-73.992435,40.725139,-74.008078,40.712055,2,486,5175
20.5,0.0,0.0,0.0,0.0,2,567,4352
5.3,-74.005927,40.751096999999994,-73.993465,40.757133,2,668,7677
21.0,-73.978975,40.747438,-73.949177,40.796068,2,1710,2111
7.5,-73.956525,40.786859,-73.97144399999999,40.789795,2,1977,7157
8.9,-73.96249300000001,40.767169,-73.972798,40.782542,4,140,4462
49.57,-73.78974000000001,40.643696999999996,-73.99403000000001,40.74188,2,291,5820
5.0,-74.000656,40.732158,-73.992294,40.740358,2,1398,4032
12.1,-73.978663,40.762657,-73.968558,40.803363,2,442,8702
40.5,-73.863525,40.769765,-74.014162,40.709665,2,1058,6746
25.5,-73.968102,40.800637,-73.949642,40.729332,2,1622,8913
4.1,-73.991692,40.744857,-73.982698,40.756585,2,80,7242
49.8,-73.9713,40.7562,-73.7763,40.6455,4,942,4798
4.5,-73.95756800000001,40.779532,-73.954536,40.787054,2,2144,6863
8.9,-73.983113,40.751884999999994,-73.9522,40.78179,4,212,513
10.9,-74.009526,40.720615,-73.990566,40.766507,4,440,6184
8.9,-73.98625,40.767334999999996,-74.001559,40.735664,2,463,736
4.1,-73.974252,40.791416999999996,-73.981072,40.781988,2,873,4178
5.7,-73.99597,40.732698,-74.000065,40.743038,2,1068,130
9.7,-73.964215,40.767921,-73.978849,40.750886,2,35,3576
8.1,-73.982815,40.727328,-73.97363299999999,40.756513,2,206,1174
31.47,-73.959812,40.814208,-73.873228,40.774371,2,640,5959
10.5,-73.97520300000001,40.750040000000006,-73.994312,40.735172,4,1415,4764
20.5,-73.983285,40.775957,-73.984369,40.740061,4,2185,6734
4.0,-73.970893,40.764666999999996,-73.96505,40.772166999999996,4,1743,7851
13.5,-74.00859833,40.70408249,-73.98292542,40.73532867,2,2287,7048
5.7,-73.998347,40.722716999999996,-73.997885,40.733827000000005,7,430,5954
8.5,-74.00240500000001,40.729232,-73.978797,40.760412,2,1148,1603
52.0,-73.998963,40.760088,-73.790183,40.646825,2,1743,5075
28.33,-73.98184,40.740728999999995,-73.882663,40.767278000000005,4,2119,1857
9.0,-73.99261,40.724321,-74.007837,40.741181,2,2183,8210
5.3,-73.968165,40.77047,-73.984078,40.770158,2,238,3584
10.5,-73.98508199999999,40.761984000000005,-73.962086,40.779421,2,974,3739
7.0,-74.007695,40.732252,-74.00333,40.748892,7,1792,2461
6.1,-73.991692,40.745043,-74.004448,40.742407,4,772,8373
6.1,-73.997547,40.750678,-73.98711,40.761015,4,72,115
9.7,-73.954943,40.777927000000005,-73.97059499999999,40.751308,2,295,5200
4.9,-73.99147099999999,40.749808,-73.97815600000001,40.752376,2,1225,1541
32.0,-73.78954,40.643626,-73.861351,40.76806,2,2094,4271
11.7,-73.955663,40.77735,-74.000343,40.758523,2,576,2995
32.1,-73.988173,40.756782,-73.865243,40.770694,5,1020,5316
5.5,-73.95461800000001,40.764041999999996,-73.96403199999999,40.767793,2,1691,6849
8.5,-73.9613,40.769997,-73.982302,40.769746999999995,2,1963,2279
8.5,-73.993444,40.718896,-73.98250999999999,40.745133,2,826,753
12.0,-73.94755500000001,40.779598,-73.969727,40.748865,2,1470,2684
25.5,-73.995204,40.725172,-73.955449,40.819294,2,1512,8356
5.0,-73.98471500000001,40.753892,-73.98615,40.761185,2,1800,1541
10.5,-73.987875,40.743867,-73.99929200000001,40.713737,2,1902,8881
6.9,-73.984763,40.774392,-73.984388,40.773617,2,499,6017
6.1,-74.010221,40.703193,-74.016221,40.71008,2,1207,4340
36.83,-73.885193,40.77268,-73.979287,40.784905,7,1544,5163
9.7,-73.981987,40.772687,-73.965398,40.805921999999995,2,365,5868
6.1,-73.992,40.724000000000004,-73.9746,40.7422,2,1104,2774
7.0,-73.960278,40.773227,-73.968349,40.761868,2,1611,4745
7.5,-73.998072,40.756048,-74.00656,40.74143,2,1669,2846
16.5,-74.003876,40.717058,-73.963583,40.774328999999994,2,1735,1016
4.5,-73.963082,40.762446000000004,-73.965752,40.754494,2,1989,7296
5.7,-74.008498,40.71512,-73.996833,40.732158,7,126,8547
5.5,-73.983808,40.749970000000005,-73.993275,40.741341999999996,2,1947,8355
5.3,-73.977303,40.754630999999996,-73.980255,40.746576,2,1037,8268
4.5,-73.981085,40.784265000000005,-73.973677,40.784157,2,1040,6581
12.1,-73.98357800000001,40.699847,-73.98357800000001,40.699847,2,1181,8522
14.0,-73.991702,40.75979,-74.011452,40.716587,2,1687,7201
7.0,-73.97173199999999,40.782237,-73.952175,40.777992,2,2129,277
5.7,-73.97659300000001,40.785395,-73.96115999999999,40.780145000000005,2,209,9573
7.7,-73.989795,40.702177,-74.006742,40.706427000000005,2,285,1548
12.5,-74.008658,40.720191,-73.997228,40.695713,2,1452,6308
10.5,-73.953862,40.766748,-73.974848,40.751633,2,1548,4024
41.33,-73.870925,40.7738,-73.978298,40.772954999999996,4,1962,4011
57.33,-73.7879,40.641842,-73.997157,40.756296999999996,5,2158,8406
3.3,-73.986886,40.687806,-73.99355899999999,40.692042,2,477,989
7.3,-73.963025,40.75662,-73.95020699999999,40.784690000000005,4,773,7177
6.5,-74.007056,40.728878,-73.99464499999999,40.750483,5,885,9418
6.9,-73.985107,40.744817,-73.98409699999999,40.757515000000005,4,971,7069
5.7,-73.988905,40.763483,-73.998928,40.750038,2,1057,2440
9.7,-73.9724,40.7863,-73.9555,40.7645,2,1058,6839
8.9,-73.98249399999999,40.768273,-73.97983599999999,40.746255,2,162,2915
8.1,-73.98586999999999,40.767726,-73.99963100000001,40.740486,2,567,7077
5.7,-73.976057,40.760242,-73.990953,40.748622,2,1007,3107
6.5,-73.966824,40.753116999999996,-73.97251999999999,40.762311,5,2021,4620
5.3,-73.981952,40.775463,-73.983373,40.771322999999995,2,346,4248
9.3,-73.98141,40.780957,-73.993587,40.757220000000004,4,1264,2517
11.0,-74.00483,40.741721999999996,-74.015268,40.709765000000004,4,1425,6080
13.5,-73.98854065,40.72280884,-73.94415283,40.70270538,8,2305,9215
35.85,-73.972962,40.749772,-73.840213,40.793657,2,126,2090
5.3,-73.94325,40.789282,-73.934477,40.8016,2,1137,6691
12.5,-73.997772,40.756634999999996,-74.005285,40.729337,7,1653,3556
5.3,-74.00108900000001,40.736476,-74.00386999999999,40.722544,4,265,7184
4.5,-73.96459,40.764855,-73.95441600000001,40.769997,2,507,3289
5.3,-73.969607,40.752458000000004,-73.982807,40.758613000000004,2,547,4500
12.9,-73.98529,40.727703999999996,-73.940481,40.789193,2,825,6138
15.3,-73.9994,40.724792,-73.981267,40.769042999999996,2,839,6689
15.7,-73.96188000000001,40.810655,-73.97856999999999,40.762485,2,1131,7754
4.5,-73.958432,40.780395,-73.95317299999999,40.787028,4,1424,7588
7.5,-73.98931122,40.76820755,-73.97387695,40.76283264,8,2285,4060
6.9,-73.986373,40.777458,-73.98141,40.767755,2,180,3018
13.0,-73.97506800000001,40.765187,-73.964262,40.807307,2,1979,7233
24.5,-73.985007,40.735861,-73.955221,40.67869,2,2140,670
6.9,-73.972913,40.748843,-73.99209300000001,40.742578,2,372,7455
11.3,-73.978195,40.752311,-73.990477,40.736872,2,1255,6227
18.5,-73.973975,40.750427,-74.01288000000001,40.70236,8,1754,2685
7.7,-73.99400200000001,40.741157,-73.976535,40.765153000000005,2,114,8905
5.5,-73.98434300000001,40.754452,-73.999528,40.76146,2,1435,8522
8.1,-73.946488,40.775927,-73.969597,40.763457,6,124,1703
25.3,-73.98365,40.725998,-73.94455,40.836762,4,1007,626
4.1,-73.98531,40.779508,-73.98431,40.771542,2,475,4682
7.3,-73.97760500000001,40.753009999999996,-73.98865699999999,40.749547,2,1244,5862
9.5,-73.946477,40.775585,-73.964862,40.772527000000004,4,1848,4124
12.5,-73.97435899999999,40.759558,-73.94417800000001,40.725629,2,340,9147
4.1,-73.999207,40.734057,-74.001583,40.740337,2,1257,5763
4.9,-73.987718,40.754837,-73.996358,40.744298,2,932,3422
5.3,-73.982238,40.768335,-73.975585,40.759471999999995,2,15,5820
16.1,-73.982242,40.773613,-73.947757,40.723682000000004,2,45,328
12.1,-73.948685,40.797799,-73.974013,40.743975,2,270,1465
10.5,-73.952632,40.776827000000004,-73.976372,40.744177,4,1749,109
5.3,-73.9701,40.752587,-73.980263,40.757002,2,325,4454
5.3,-73.95268,40.791635,-73.96484699999999,40.79183,7,741,5619
6.5,-73.99139364,40.73554355,-73.98800615,40.74948152,2,835,4444
6.0,-73.99349699999999,40.751853000000004,-73.98559300000001,40.747332,2,1615,3225
13.5,-73.960205,40.776433000000004,-73.98818100000001,40.737865,2,2005,3480
30.83,-73.86277700000001,40.768792,-73.97506,40.748905,7,2006,370
10.0,-73.98943,40.74146,-73.962213,40.7763,2,2072,712
4.0,-73.98789215,40.72880936,-73.98146820000001,40.72462082,2,2236,5806
6.1,-73.981307,40.767857,-73.964137,40.765316999999996,4,208,4549
8.5,-73.978626,40.745304,-73.999066,40.729686,2,764,3229
5.3,-74.0043,40.737998,-73.99306999999999,40.742955,2,1114,5214
3.5,-73.981977,40.762802,-73.983242,40.761287,7,1644,4133
12.0,-73.99662,40.69747,-74.00806999999999,40.72225,2,1954,1914
5.7,-73.955958,40.772724,-73.96899300000001,40.770068,4,641,6507
6.5,-73.993249,40.742367,-73.987861,40.754987,5,1193,2973
21.33,-73.95695500000001,40.74759,-73.999352,40.760459999999995,2,1885,7349
17.0,-74.00563812,40.74065018,-73.97563934,40.76465225,4,2336,5607
6.9,-73.97702199999999,40.747081,-73.98964699999999,40.732587,2,435,9450
11.5,-73.979435,40.723372,-73.99533199999999,40.721692,2,1761,5681
17.5,-73.96816254,40.76263046,-73.96961975,40.80016327,2,2302,6577
19.0,-73.97478485,40.76428986,-74.01106262,40.7134819,2,2349,5499
6.1,-73.98908399999999,40.748213,-73.984213,40.759168,2,517,6246
14.1,-73.97301800000001,40.755584999999996,-73.987818,40.738459999999996,2,712,6283
4.1,-74.12987700000001,40.312577000000005,-74.136677,40.316153,7,963,6131
5.5,-73.975189,40.757582,-73.984883,40.758835,2,1851,8122
32.33,-73.87078000000001,40.773641999999995,-73.967887,40.802392,2,2084,8231
17.0,0.0,0.0,0.0,0.0,2,62,8245
4.9,-73.918935,40.765753000000004,-73.931863,40.767396999999995,2,812,1145
2.5,-73.98101199999999,40.729395000000004,-73.980997,40.729496999999995,2,1296,8243
5.3,-73.95896,40.778153,-73.970507,40.789805,7,463,2086
4.5,-73.98997299999999,40.71979,-73.9822,40.732040999999995,2,935,1165
8.5,-73.96993499999999,40.753271999999996,-73.986743,40.748838,2,1165,5376
27.0,-74.00579599999999,40.740621000000004,-73.902265,40.776927,2,1827,9423
7.5,-73.993791,40.735661,-74.01015699999999,40.726069,2,2004,3412
6.5,-73.99081421,40.73033905,-73.99257659999999,40.74135208,2,2337,5895
3.7,-73.962971,40.761983,-73.967551,40.763085,2,19,5208
6.9,-73.966732,40.764575,-73.954528,40.783735,2,38,7994
16.9,-73.988147,40.72228,-73.918042,40.741071999999996,2,1228,9394
7.0,-73.990472,40.766326,-73.976184,40.785715,2,1474,7345
9.0,-74.002822,40.760493,-73.986277,40.756655,2,1630,7974
19.5,-73.98922729,40.73060989,-73.97705078,40.77838898,2,2321,163
10.1,-73.998751,40.723189,-73.956177,40.713855,2,34,3949
6.1,-73.9722,40.7503,-73.9719,40.7629,2,1081,4697
9.3,-73.990239,40.72902,-73.97259100000001,40.762197,2,1206,8652
10.1,-73.988557,40.763995,-73.951185,40.770717,2,1328,8425
9.5,-73.968547,40.75882,-73.981712,40.773452,5,1711,1984
9.0,-74.004017,40.725462,-73.985467,40.727482,4,1769,7677
13.3,-73.984782,40.745118,-74.01321300000001,40.704547,7,383,7639
10.9,-73.988637,40.722633,-73.985752,40.757477,2,712,8732
17.7,-73.967089,40.683615,-73.919762,40.743063,2,826,487
5.3,-73.958046,40.764691,-73.947459,40.783534,2,394,3802
5.3,-73.967322,40.759712,-73.955945,40.772842,2,420,8095
5.3,-73.959562,40.798446999999996,-73.953503,40.790864,4,263,1400
6.5,-73.99802199999999,40.724090000000004,-74.005923,40.714502,7,907,5855
11.5,-73.990436,40.755171000000004,-73.95886,40.763797,2,1888,2043
5.0,-73.966928,40.793757,-73.975373,40.792251,2,1455,7067
5.5,-73.991912,40.759983,-73.98033199999999,40.754377000000005,2,1831,2083
12.9,-73.99385,40.751207,-73.946537,40.772737,4,1269,78
6.0,-73.975815,40.765492,-73.982313,40.776371999999995,2,2025,2592
4.0,-74.01442719,40.71455383,-74.00930786,40.71531296,2,2268,774
3.7,-73.965659,40.754417,-73.961947,40.761301,2,92,2332
5.3,-73.972332,40.747357,-73.976185,40.754325,2,480,1972
10.5,-73.949736,40.780515,-73.97596,40.75415,2,543,2013
4.1,-73.964137,40.773590000000006,-73.96243,40.767555,4,587,7578
5.0,-73.98177,40.768262,-73.985922,40.771267,2,1680,5561
6.1,-73.99075500000001,40.723775,-73.98478,40.737683000000004,2,176,9460
5.7,-73.982017,40.756338,-73.980987,40.745442,0,1177,5662
12.0,-74.00766899999999,40.740935,-73.99885400000001,40.723209000000004,2,1860,8820
6.2,-73.993443,40.727289,-74.003198,40.735162,2,39,9220
48.27,-73.98872,40.745232,-73.802198,40.77618,2,635,5659
5.3,-73.989463,40.735803999999995,-73.98519499999999,40.724498,2,1236,5216
4.1,-73.966528,40.757459999999995,-73.966528,40.757459999999995,2,700,2897
6.9,-73.956746,40.770742,-73.982486,40.774009,4,1006,9175
8.1,-73.94605899999999,40.77747,-73.967538,40.765878,2,1212,3372
18.5,-73.943692,40.835782,-73.98774300000001,40.759707,2,1268,4301
12.5,-73.99468900000001,40.697782000000004,-73.98831700000001,40.723298,2,1441,7253
19.7,-73.979105,40.744495,-73.940523,40.756002,2,596,328
4.9,-73.992737,40.742754999999995,-73.992714,40.737522999999996,2,1164,1598
16.5,-73.9933598,40.72174909,-73.97736994,39.61060409,4,842,9292
11.0,-73.97078499999999,40.761817,-73.993085,40.729577,2,1521,7800
12.1,-74.013491,40.715049,-73.98937,40.747614,2,1046,5164
7.0,-73.978187,40.745512,-73.993767,40.745837,4,1431,8086
7.0,-73.993635,40.741692,-74.004747,40.752037,5,1678,7386
13.5,-73.982842,40.730996999999995,-74.00473199999999,40.710132,2,1765,5007
11.0,-73.963837,40.765541999999996,-73.98683,40.738017,2,1939,2086
12.9,-73.982333,40.727658,-73.95870699999999,40.717546999999996,2,129,949
10.1,-73.985548,40.735521999999996,-73.94808499999999,40.770464000000004,2,262,932
6.5,-73.975336,40.761181,-73.991232,40.751009,2,1130,8583
18.1,-73.96325300000001,40.762008,-73.849257,40.72249,2,1303,4925
48.33,-73.974265,40.751677,-73.86259,40.768332,2,1562,3671
7.5,-73.988287,40.764362,-73.976162,40.750847,2,2126,2972
6.1,-73.992133,40.749891,-73.989085,40.758649,4,345,3369
10.5,-73.994423,40.702985999999996,-73.997639,40.725787,5,580,8480
5.3,-74.002099,40.740107,-73.989848,40.744393,2,772,3299
8.1,-74.000141,40.734846000000005,-73.98060799999999,40.748059000000005,2,861,6102
7.5,-73.954538,40.766308,-73.96155,40.777965,2,1981,2870
4.9,0.0,0.0,0.0,0.0,2,630,7164
20.0,-73.996703,40.747819,-73.956598,40.802585,2,2138,716
31.54,-73.86392212,40.76999283,-73.95172882,40.778759,4,2332,139
16.5,-74.004345,40.74245,-73.965153,40.691784999999996,4,794,5980
3.7,-73.977113,40.751915999999994,-73.981691,40.748073,4,800,1765
9.3,-73.972422,40.756295,-73.989148,40.728478,2,1050,6541
17.5,-74.005868,40.731609999999996,-73.968948,40.709202000000005,2,1779,7368
6.5,-74.00173199999999,40.739595,-73.985887,40.750623,2,1958,718
15.5,-73.97594699999999,40.791412,-73.974266,40.751453000000005,2,2077,6204
10.9,-73.87086500000001,40.773858000000004,-73.914688,40.767076,2,278,5631
4.1,-73.99534,40.743983,-73.984537,40.740272999999995,2,454,1672
4.1,-73.990538,40.766017,-73.989245,40.771167999999996,2,618,9290
12.5,-73.987606,40.736289,-73.96874100000001,40.758733,2,959,4118
31.33,-73.97908699999999,40.752882,-73.87232,40.774532,2,2091,2523
9.3,-73.97268000000001,40.7575,-73.990825,40.736333,2,195,4784
7.3,-73.962992,40.769321000000005,-73.966286,40.763152000000005,2,352,9537
8.5,-73.86458,40.717643,-73.860518,40.7249,2,674,3982
9.5,-73.994647,40.725970000000004,-74.005292,40.746027000000005,2,1964,5971
11.0,-73.948555,40.782270000000004,-73.983007,40.777342,2,2028,1361
7.0,-73.95792389,40.7792511,-73.96290588,40.77230835,4,2220,2721
8.1,-73.979004,40.740584000000005,-73.996274,40.722019,4,2,8337
8.5,-73.98065,40.762031,-73.968355,40.750858,2,98,2455
35.8,-73.923392,40.816764,-73.827713,40.765926,2,1396,6783
5.5,-74.012338,40.716031,-74.004496,40.721646,2,1536,3621
5.0,-73.96248299999999,40.778791999999996,-73.96311,40.774985,4,1807,3926
13.5,-73.982564,40.760719,-74.006187,40.742301,4,2117,4736
6.5,-73.981158,40.781147999999995,-73.96835300000001,40.799655,2,129,6325
5.7,-73.97831,40.750182,-73.980492,40.757893,2,1271,2376
8.0,-73.98195,40.770559999999996,-73.991337,40.749928000000004,6,1372,5625
14.0,-73.998623,40.715515,-74.002352,40.760521999999995,2,1634,7167
10.5,-73.99674,40.742571999999996,-73.99674,40.742571999999996,2,1845,834
13.0,-74.00184631,40.74056244,-74.00530243,40.71008682,2,2263,2091
4.9,-73.980562,40.753565,-73.99063699999999,40.750809000000004,4,512,8482
23.0,-74.007297,40.72736,-73.957592,40.782457,2,2165,7586
12.9,-73.994192,40.73624,-73.960195,40.781743,2,369,5581
6.5,-73.953304,40.775864,-73.956417,40.784115,2,1587,3817
5.0,-73.988582,40.74881,-73.978438,40.762821,2,2057,2513
20.0,-74.00217438,40.71871567,-73.98020172,40.66117859,4,2195,8489
8.5,-73.978664,40.762648999999996,-73.99051,40.736765000000005,2,536,8012
21.5,-74.007398,40.726240000000004,-73.95469399999999,40.769509,2,1565,7676
15.5,-73.987061,40.764378,-74.007201,40.70726,2,1966,552
6.1,-74.015315,40.709277,-74.009998,40.7332,5,172,7578
41.83,-73.862778,40.769031,-73.987797,40.758101,4,2138,8676
6.1,-73.98454,40.7696,-73.99462,40.760168,2,727,8382
3.7,-73.975854,40.781377,-73.977263,40.784591999999996,2,955,6870
8.1,-74.006,40.7413,-73.9785,40.7524,2,1064,5861
14.5,-73.985939,40.748001,-74.005996,40.711315,6,1088,3603
8.9,-73.97461700000001,40.755686,-73.946792,40.772531,5,1105,8688
26.9,-73.870628,40.773663,-73.786488,40.639123,7,10,3849
8.5,-73.95382,40.778859000000004,-73.975514,40.776928000000005,2,291,5415
14.0,0.0,0.0,0.0,0.0,2,1616,755
5.5,-73.963942,40.765137,-73.964738,40.756586,2,1720,3265
22.0,-73.970056,40.674563,-74.00662700000001,40.735669,4,1731,4728
61.04,-74.00390625,40.73184204,-73.86520386,40.77070618,4,2340,6034
6.0,0.0,0.0,0.0,0.0,2,1373,7953
7.3,-73.994105,40.751152000000005,-73.97969,40.752635,2,456,8847
8.5,-73.992297,40.750273,-73.989886,40.735442,2,176,5557
14.1,-73.989423,40.719063,-73.989941,40.75691,4,972,8902
8.5,-73.97296,40.755547,-73.991997,40.749629999999996,7,1352,5331
10.5,-73.996608,40.752595,-73.99275899999999,40.720454,2,836,7594
7.5,-73.98979187,40.71266174,-73.97857666,40.72011948,4,2327,5268
11.3,-73.982588,40.7724,-73.977468,40.751692999999996,2,522,5775
8.5,-73.9808,40.769752000000004,-73.979122,40.752010999999996,2,771,6895
10.1,-73.984967,40.745313,-74.006077,40.717059000000006,2,593,1910
5.3,-74.009123,40.715579,-73.99922099999999,40.727756,2,631,845
4.9,-73.95963,40.763488,-73.950847,40.77155,4,1290,6159
17.5,-73.952917,40.768065,-73.998972,40.726658,2,1933,5202
5.0,-73.96715546,40.75616455,-73.97216797,40.74969864,2,2230,4732
18.5,-73.9981308,40.73546219,-74.01261139,40.70152283,7,2264,8194
4.5,-74.010568,40.717657,-74.01339499999999,40.714632,2,402,1654
7.3,-73.981248,40.774133,-73.97492,40.763233,4,926,5649
12.0,-73.971863,40.759397,-73.974007,40.784797,2,1519,6795
17.5,-73.961095,40.772059999999996,-73.945335,40.724920000000004,2,1521,8946
3.5,-73.98158264,40.77857589999999,-73.97819519,40.78342819,2,2295,3049
6.0,-73.974952,40.75392,-73.98772,40.760077,2,1353,567
5.5,-73.978739,40.736427,-73.976475,40.746784000000005,2,1764,3560
6.1,-73.972588,40.74348,-73.990964,40.751181,2,191,2468
21.7,-73.98863,40.731242,-73.953123,40.812754999999996,2,1087,870
6.5,-73.99159,40.764918,-73.97776,40.783871999999995,2,1855,6395
8.0,-73.96717834,40.76032257,-73.94963074,40.77373886,2,2249,8274
7.4,-73.968276,40.755126000000004,-73.980255,40.730305,2,24,8639
4.5,-73.94019499999999,40.793873,-73.948095,40.77968,2,130,9436
10.1,-73.97013100000001,40.756406,-73.962864,40.794028000000004,2,954,1392
9.3,-73.99316,40.729875,-73.975239,40.75745,4,1056,5847
9.0,-73.97826500000001,40.786,-73.98607,40.773927,2,1708,3786
43.0,-73.933298,40.704955,-74.037343,40.619397,2,1881,9214
8.2,-73.98264300000001,40.757604,-73.980544,40.782996000000004,2,71,8844
13.3,-74.00851800000001,40.704221000000004,-73.97414,40.672335,2,671,495
9.0,-73.969257,40.76023,-73.997392,40.761287,5,1835,8382
6.9,-73.994258,40.761395,-73.994822,40.749928000000004,2,447,5671
9.7,-73.98928599999999,40.730299,-73.982587,40.761554,2,922,764
9.0,-73.999447,40.733717,-73.98685,40.733067,8,1747,6746
7.5,-73.980346,40.771747,-73.969992,40.784137,5,1829,5872
33.0,-74.007791,40.704921999999996,-73.871116,40.774131,2,1995,1316
