fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
5.3,-73.965391,40.759238,-73.980326,40.760648,2
9.0,-73.96953,40.753396,-73.988982,40.732249,4
13.0,-73.945975,40.777542,-73.982597,40.735607,2
4.0,-73.988382,40.718803,-73.993808,40.718318,2
5.7,-73.967355,40.771863,-73.972992,40.755538,2
4.5,-73.976734,40.758849,-73.98588000000002,40.756307,2
6.5,-73.992145,40.75493,-73.985164,40.753868,2
5.3,-73.965523,40.758513,-73.95304399999998,40.772589,2
11.0,-73.96301600000002,40.710216,-73.976866,40.728915,4
7.5,-73.95424200000002,40.766297,-73.969876,40.763195,2
16.5,-73.98193,40.770232,-73.978553,40.75131500000001,5
10.5,-74.006477,40.733262,-73.980475,40.751062,2
11.5,-73.96840668,40.79660416,-73.9543457,40.77037429999999,2
8.5,-73.994078,40.75911,-73.9819,40.738532,2
11.5,-73.966262,40.762132,-73.983283,40.781482,2
4.1,-74.00371,40.748445,-73.995148,40.749972,2
6.1,-73.96855,40.754837,-73.982085,40.743122,4
8.9,-73.955911,40.717551,-73.995515,40.72085,2
10.0,-73.98841,40.748397,-74.004395,40.721667,4
9.0,-73.950827,40.770865,-73.996087,40.747932,2
6.0,-74.008765,40.71397,-74.005002,40.728542,2
12.5,-73.99252299999998,40.724937,-73.954463,40.776702,7
7.5,-73.970127,40.764525,-73.986287,40.76651,4
7.0,-73.961575,40.770835,-73.95448499999998,40.783688,4
6.1,-73.96119,40.761527,-73.975815,40.744705,2
6.9,-74.003968,40.725727,-74.00711,40.743783,2
7.7,-73.97986999999998,40.78391,-73.951927,40.782075,2
10.9,-73.961028,40.764987,-74.000847,40.758248,5
3.0,-73.99225,40.745322,-73.992862,40.749697,4
5.3,-73.976155,40.733502,-73.980905,40.741794,4
8.0,-73.984127,40.72512800000001,-73.99379300000003,40.731952,7
4.9,-73.959487,40.763025,-73.948722,40.777777,5
10.9,-73.999512,40.722078,-73.98949499999998,40.747422,0
10.1,-73.965963,40.764,-73.991647,40.751273,7
6.5,-73.97971,40.770418,-73.98476,40.762587,7
16.5,-73.95025,40.77972800000001,-74.003606,40.715884,2
11.0,-73.957852,40.772977,-73.96002800000002,40.760442,2
10.5,-74.003975,40.74214600000001,-73.991892,40.721908,5
4.1,-73.974577,40.761853,-73.99209300000003,40.749228,2
3.3,-73.948587,40.808737,-73.951392,40.80528,2
11.3,-73.983073,40.751907,-73.976072,40.786628,2
8.0,-73.962118,40.767875,-73.95308399999998,40.786059,2
4.5,-73.988982,40.763585,-73.978607,40.764748,4
4.0,-73.951212,40.714075,-73.942087,40.714747,4
7.0,-73.97917,40.73609,-73.991575,40.731692,4
13.0,-73.971998,40.781812,-73.97719000000002,40.754522,2
6.1,-74.002082,40.750577,-73.987205,40.736225,4
13.7,-73.983687,40.738112,-73.972898,40.790498,2
8.0,-73.98060600000002,40.73022,-74.000536,40.742868,2
9.5,-74.002736,40.750477,-73.983293,40.74227,2
6.0,-73.98008728,40.74878693,-73.98333740000002,40.73904419,2
8.5,-73.982135,40.745333,-73.963912,40.773777,2
7.0,-73.981922,40.765149,-73.979187,40.752574,2
8.0,-73.96835,40.764927,-73.957672,40.773972,7
19.0,-73.966915,40.756702,-74.00935,40.704557,2
16.5,-73.967883,40.762559,-74.009811,40.71123,2
8.5,-73.982495,40.764832,-73.992705,40.75873,7
19.0,-73.96799469,40.76874924,-73.99290466,40.75293350000001,5
5.0,-74.00003052,40.73464203,-73.98963928,40.73032761,2
10.2,-73.98899399999998,40.748285,-73.96861700000002,40.754516,4
4.1,-73.96761,40.752275,-73.959212,40.763258,2
6.1,-73.95975899999998,40.779644,-73.956688,40.771287,2
5.0,-73.974242,40.762917,-73.97358299999998,40.755257,4
11.0,-73.98496999999998,40.742037,-73.978225,40.77211,2
15.5,-73.996728,40.71909,-74.01684200000003,40.704642,2
6.0,-74.01027679,40.71946335,-74.00595856,40.73534393,4
19.5,-73.96586609,40.76850510000001,-73.99087524,40.7506485,2
7.7,-73.988973,40.774937,-73.970493,40.78418,7
9.3,-74.00081800000002,40.757539,-74.01078199999998,40.723603,2
11.7,-73.99082800000002,40.739853,-74.01042,40.701396,2
4.9,-73.97824200000002,40.741615,-73.988803,40.727212,2
8.5,-73.97330699999998,40.743966,-73.990563,40.76012,2
12.0,-73.996065,40.753695,-73.997877,40.724185,2
7.7,-73.979916,40.758934,-73.99998000000002,40.738258,2
5.3,-73.999326,40.734097,-73.991716,40.749072,2
11.3,-73.987815,40.724142,-74.006948,40.706885,4
11.0,-73.973272,40.764617,-73.992637,40.752622,2
5.7,-73.992937,40.76300000000001,-73.981442,40.779647,2
4.9,-73.982527,40.745495,-73.990362,40.7513,4
12.0,-74.00080600000003,40.730698,-73.978723,40.744827,2
13.5,-74.00527191,40.71911621,-74.00527191,40.71911621,2
5.5,-73.98266602,40.7386055,-73.98696136,40.72962570000001,2
6.9,-73.989029,40.759243,-73.97876600000002,40.755998,2
15.0,-74.01482,40.70956500000001,-74.000967,40.76275,2
8.0,-73.944435,40.779847,-73.960943,40.762642,2
9.3,-73.966675,40.772867,-73.971141,40.752914,2
4.5,-73.980932,40.753442,-73.974478,40.74684,2
12.0,-73.97850037,40.75374985,-73.98030853,40.74333954,2
6.1,-73.98285200000002,40.74515,-73.97757299999998,40.761618,2
6.5,-73.981272,40.741457,-73.987967,40.728305,4
13.0,-73.983972,40.744215,-74.014818,40.71125,2
6.5,-73.95883179,40.76390839,-73.95249176,40.76863861,4
8.5,-74.004237,40.742349,-73.982392,40.767372,4
5.5,-73.974983,40.761998,-73.984638,40.748298,2
8.0,-73.98619843,40.75031662,-73.97462463,40.75378036,4
7.7,-74.003188,40.744082,-74.00289699999998,40.723663,4
9.7,-74.00699,40.732958,-74.00360699999997,40.70603300000001,4
13.5,-73.948181,40.78985,-73.988998,40.757786,2
7.7,-73.979602,40.76172800000001,-73.958167,40.783675,6
12.9,-73.988189,40.765048,-73.998982,40.732399,2
18.0,-74.01701,40.704822,-73.99128499999998,40.761252,2
6.5,-73.981043,40.780908,-73.970152,40.799488,4
5.3,-73.983064,40.74362,-73.993649,40.736876,2
6.1,-73.995859,40.759188,-73.979238,40.781691,4
10.0,-73.97009,40.789549,-73.997429,40.76224000000001,2
5.0,-73.958947,40.772312,-73.964638,40.775658,2
13.5,-74.006387,40.708067,-73.971992,40.745937,2
7.7,-73.98821,40.737856,-73.97290500000003,40.761432,2
12.9,-73.983458,40.730038,-74.009375,40.70655,4
9.7,-74.006837,40.708506,-73.983719,40.7258,2
11.5,-73.985955,40.722722,-73.98005699999999,40.749035,2
7.3,-73.983878,40.766987,-73.97824,40.753722,2
6.1,-73.979524,40.755665,-73.96929300000002,40.756899,2
8.5,-73.99158,40.759973,-74.002548,40.73435300000001,2
9.0,-73.982587,40.731292,-73.995412,40.749585,2
4.5,-73.986767,40.739463,-73.981109,40.744648,2
6.1,-73.947249,40.799557,-73.963875,40.799716,2
4.1,-73.950802,40.770989,-73.958219,40.760775,2
2.9,-73.98749000000002,40.760224,-73.985179,40.76026,2
11.0,-73.956479,40.767076,-73.968572,40.757397,2
6.9,-73.974323,40.783034,-73.956502,40.779814,2
5.7,-73.98687,40.742958,-73.97744300000002,40.757355,7
11.3,-73.982268,40.773962,-74.002703,40.747958,6
7.7,-73.987061,40.722558,-74.006847,40.735786,4
7.5,-73.97882843,40.76208878,-73.97267914,40.78063202,2
5.5,-74.015088,40.714263,-74.003654,40.715749,2
5.7,-73.997509,40.721074,-74.01135699999998,40.708869,2
6.5,-73.986181,40.762323,-73.991956,40.749985,2
8.9,-73.986536,40.760814,-73.982423,40.74106,2
6.9,-73.992807,40.748027,-73.97803499999998,40.752542,2
15.0,-73.9902,40.751,-74.007853,40.719833,2
9.3,-73.98674,40.747305,-73.973254,40.755542,2
4.9,-73.959103,40.763637,-73.94995,40.77373,2
4.5,-73.997025,40.736614,-73.992249,40.749332,2
5.3,-74.003015,40.730905,-73.99263499999998,40.733915,5
6.9,-74.002862,40.76051,-73.982502,40.777595,2
9.5,-73.973662,40.764135,-73.987187,40.749297,2
19.3,-73.96695799999998,40.76413,-74.013532,40.702442,4
5.0,-73.96112,40.77497,-73.961332,40.768412,2
4.9,-73.94982399999998,40.722075,-73.96177,40.713859,4
6.9,-73.99816,40.717745,-73.98147800000002,40.732817,7
4.1,-73.984663,40.728967,-73.982388,40.723472,2
10.5,-73.980947,40.762612,-73.95845,40.778293,4
6.9,-73.975977,40.74949,-73.97471999999998,40.762895,7
16.1,-73.96464499999998,40.767277,-74.00380799999998,40.717177,2
8.9,-73.952964,40.782934,-73.973904,40.787304,2
4.5,-73.95742299999998,40.718032,-73.954414,40.728794,2
7.5,-73.96051700000002,40.762029,-73.951264,40.782713,2
3.5,-73.97424000000002,40.758937,-73.968099,40.762038,4
7.7,-73.957657,40.78193,-73.96786800000002,40.759642,2
7.3,-73.964512,40.771577,-73.945595,40.778032,0
4.9,-73.95402,40.77052800000001,-73.961275,40.779393,2
7.5,-73.968492,40.759547,-73.982372,40.772167,7
8.9,-73.992638,40.732137,-73.97211999999998,40.761997,2
10.3,-73.963734,40.768474,-73.969004,40.79428,2
3.7,-73.977682,40.742636,-73.982514,40.741934,2
3.7,-73.990472,40.7454,-73.98674799999998,40.751092,2
11.5,-73.999822,40.733207,-73.969785,40.753102,5
8.0,-73.99350799999998,40.735987,-73.988436,40.748342,2
5.0,-74.00458527,40.73770142,-74.00392914,40.74191666,2
4.9,-73.953637,40.788295,-73.95742800000002,40.778585,2
4.5,-73.977886,40.787085,-73.98214399999998,40.777366,2
8.5,-73.98373199999997,40.749632,-74.00818199999998,40.737792,2
7.5,-73.975186,40.750357,-73.965889,40.76240900000001,2
5.7,-73.99682800000002,40.742549,-73.984201,40.743269,4
9.3,-73.957886,40.784599,-73.98553000000003,40.770435,2
5.5,-74.00009918,40.73495102,-73.99897003,40.74459076,2
5.0,-73.96779633,40.76781082,-73.95999146,40.77458954,2
6.0,-73.96549300000002,40.77153300000001,-73.953408,40.776744,2
4.5,-73.960341,40.762235,-73.969794,40.764692,2
11.5,-73.977373,40.754039,-73.996471,40.74047,4
20.9,-74.008452,40.707147,-73.984863,40.768953,2
7.5,-73.976969,40.75425,-73.963498,40.770816,2
14.0,-73.987465,40.760337,-73.949865,40.776075,2
12.9,-73.965877,40.805633,-73.986641,40.756384,2
3.7,-73.981507,40.749789,-73.981551,40.744124,4
7.3,-74.001266,40.736548,-73.99076099999998,40.724438,2
5.5,-73.996638,40.739869,-73.99646700000002,40.748168,2
4.0,-73.991152,40.734907,-73.995518,40.726717,2
11.7,-73.99592,40.744147,-73.956925,40.745697,2
6.1,-74.004047,40.71370200000001,-73.993415,40.721655,2
5.5,-73.974452,40.750885,-73.98270699999998,40.745092,2
7.7,-73.99982681,40.73852129,-73.97822273,40.71968620000001,2
10.9,-73.978495,40.75985,-74.00418499999998,40.75021,4
9.0,-73.981066,40.753586,-73.993749,40.73262,2
6.1,-73.97443299999998,40.762355,-73.98949,40.762672,2
9.5,-73.97988000000002,40.781082,-73.95607,40.782127,2
7.3,-73.96113199999998,40.760837,-73.976737,40.745157,2
7.7,-73.975962,40.740369,-73.954675,40.765579,2
8.5,-74.007635,40.712161,-74.005483,40.740102,2
11.0,-73.98057,40.764987,-73.977592,40.735312,2
21.0,-73.97554000000002,40.751882,-74.016092,40.715582,2
4.0,-73.979515,40.766412,-73.983528,40.761977,7
12.5,-73.951592,40.769705,-73.97933,40.75923,4
5.5,-73.988511,40.75894,-73.981287,40.76912,5
5.7,-74.00295200000002,40.731324,-73.997636,40.71943,2
7.7,-73.990897,40.754875,-74.002903,40.748832,4
9.0,-74.001147,40.72007,-73.994847,40.750198,4
10.0,-74.010407,40.719367,-73.98905699999997,40.722942,2
8.5,-73.980852,40.764792,-73.98445,40.743348,2
6.5,-73.976314,40.751966,-73.985324,40.763526,6
18.1,-74.01696700000002,40.706244,-73.972342,40.760415,2
10.1,-73.983763,40.758623,-74.012164,40.702756,2
6.9,-73.988217,40.728007,-74.005352,40.740178,2
13.3,-73.990066,40.732449,-73.95815999999998,40.769582,2
10.1,-73.98573,40.731029,-74.010591,40.709783,2
3.3,-74.00163,40.71963,-74.00163,40.71963,4
9.3,-73.989435,40.735607,-73.99226,40.752507,2
8.5,-73.99411500000002,40.75118300000001,-73.984427,40.732952,2
10.5,-73.991445,40.744899,-73.963018,40.77522800000001,2
4.1,-73.954458,40.78413,-73.96029300000002,40.778758,4
19.8,-73.99163,40.750075,-73.9564,40.746604,2
6.5,-73.98481,40.752772,-73.973113,40.752422,2
5.5,-73.9701,40.794372,-73.960992,40.806992,7
11.0,-74.005567,40.707242,-73.996267,40.71589,2
3.7,-73.971265,40.751197,-73.97629,40.745033,6
4.5,-73.98026276,40.74862671,-73.98454285,40.74272919,2
9.5,-74.000342,40.730001,-73.978701,40.752497,4
4.5,-73.98881999999998,40.753611,-73.997609,40.741974,2
19.5,-73.9808197,40.76478958,-74.0140152,40.71780396,2
4.5,-73.981698,40.761557,-73.991132,40.75013,2
6.5,-73.9885,40.748601,-73.986822,40.733104,2
4.9,-73.959177,40.768873,-73.97069,40.755096,2
4.9,-73.959716,40.76289600000001,-73.95886899999998,40.771626,2
15.5,-73.97954399999998,40.776082,-73.93762,40.804492,2
12.9,-73.998787,40.754373,-74.00152800000002,40.726235,2
6.5,-73.95917800000002,40.77179,-73.974813,40.782797,2
6.9,-73.972088,40.754508,-73.951573,40.76933,2
8.1,-73.994028,40.751302,-73.97763499999998,40.776073,2
6.5,-73.959203,40.771669,-73.973534,40.763526,2
12.0,-73.948672,40.78905,-73.981825,40.767865,4
19.0,-73.997691,40.756444,-73.99746999999998,40.719433,2
4.9,-73.98598299999998,40.777957,-73.975962,40.782992,6
12.9,-74.009913,40.710347,-73.99175,40.741295,7
7.7,-73.997752,40.792515,-74.012835,40.795867,2
5.5,-73.986142,40.756492,-73.983867,40.749662,7
6.0,-73.993663,40.752147,-73.990945,40.766784,2
2.5,-73.996524,40.724844,-73.996525,40.724847,2
6.1,-73.988567,40.748038,-74.001412,40.740198,7
8.5,-74.001876,40.735775,-74.016329,40.704799,2
15.5,-73.956733,40.77497,-73.975537,40.719055,6
6.0,-73.97406006,40.76289749,-73.96899414,40.75211334,2
5.7,-73.970762,40.754451,-73.98281,40.755413,2
6.1,-73.99925,40.72254,-74.010275,40.70959000000001,2
7.7,-73.97324,40.74433300000001,-73.979747,40.758487,7
4.5,-73.983191,40.7305,-73.979585,40.727518,2
5.3,-73.99579200000002,40.767855,-73.988805,40.75843,4
9.5,-73.979927,40.749795,-74.00150500000002,40.73366,2
7.7,-73.96641,40.755748,-73.98286800000002,40.765933,2
8.0,-73.955682,40.775709,-73.975174,40.78987100000001,2
8.0,-73.965688,40.75433,-73.950997,40.774932,2
4.1,-73.97352,40.75457,-73.980152,40.745702,2
8.0,-73.987211,40.748095,-74.000334,40.730247,2
6.5,-73.99181800000002,40.738262,-73.982687,40.728025,2
5.5,-73.96205139,40.77080154,-73.96528625,40.77000046,2
4.9,-73.969248,40.75408400000001,-73.980141,40.738862,2
5.3,-73.955698,40.782192,-73.962785,40.770835,2
10.5,-73.98907,40.730595,-73.990973,40.757661,2
7.0,-73.999604,40.719475,-74.008393,40.732729,2
5.5,-73.96016999999998,40.770295,-73.95501,40.783402,2
6.0,-73.959577,40.776948,-73.94605899999998,40.782181,4
4.5,-74.011901,40.708995,-74.008652,40.719057,2
10.1,-73.957136,40.766249,-73.991548,40.73514,2
10.5,-73.966312,40.761247,-73.986112,40.726405,2
12.5,-73.991017,40.748658,-74.009762,40.72008,2
18.5,-73.968152,40.799658,-73.98113199999997,40.74726500000001,4
7.5,-73.9897,40.729579,-74.004385,40.724167,2
8.3,-73.984088,40.746989,-73.991761,40.750309,2
7.7,-73.988132,40.756437,-73.991881,40.735271,2
5.7,-73.98684,40.761204,-74.001639,40.756491,4
9.0,-74.000617,40.735647,-73.98783,40.724387,2
8.9,-73.99637,40.753272,-73.973167,40.764297,2
9.5,-73.96336099999998,40.803745,-73.984314,40.780076,2
10.1,-73.982787,40.777403,-73.945486,40.77702,2
14.1,-73.974727,40.721587,-73.97147700000002,40.754794,2
5.7,-73.979697,40.73510200000001,-73.99226800000002,40.728713,2
16.5,-73.99438,40.725837,-73.978758,40.783436,2
5.7,-73.965896,40.762116,-73.95983199999998,40.777261,5
9.3,-73.97981,40.75054,-74.002883,40.760388,6
8.9,-73.96708100000002,40.772344,-73.97277700000002,40.79331,2
7.7,-73.979146,40.755631,-73.99722,40.734992,2
5.5,-73.9747,40.74213,-73.977265,40.751762,4
6.5,-73.98158199999997,40.763269,-73.991509,40.750417,4
6.1,-73.994185,40.735533,-74.004325,40.716621,2
17.3,-74.007007,40.703362,-74.012015,40.722412,2
11.3,-73.971453,40.795053,-73.96684499999998,40.757252,2
7.7,-73.980892,40.763707,-73.961118,40.76680800000001,2
7.7,-73.981504,40.768428,-73.956129,40.773722,2
11.0,-73.972945,40.758117,-73.98200200000002,40.769985,4
8.5,-73.96146800000002,40.771557,-73.984818,40.748157,2
8.5,-73.979517,40.752457,-73.960762,40.773227,2
3.3,-73.988972,40.757355,-73.98512,40.763342,7
8.9,-73.966033,40.794817,-73.937125,40.79673,4
7.0,-73.96423,40.761257,-73.97357199999998,40.759722,2
7.0,-74.01374,40.716167,-74.003385,40.72843,2
6.5,-73.98812866,40.76439667,-73.97977448,40.75425720000001,4
20.5,-73.9879303,40.72413635,-73.97165679999998,40.76208115,2
8.9,-73.967012,40.79255300000001,-73.968581,40.761574,2
6.5,-74.002962,40.733535,-73.993483,40.73877,2
7.7,-73.99753199999998,40.74498300000001,-73.989377,40.756617,4
3.7,-73.99172800000002,40.75522700000001,-73.995322,40.759712,4
6.5,-74.012969,40.717192,-74.00574,40.737568,2
6.5,-74.006912,40.70383,-74.014657,40.711167,2
9.7,-74.006302,40.733567,-73.981061,40.745099,2
8.0,-73.953017,40.783062,-73.97466999999997,40.77801,2
10.0,-74.00631714,40.74865341,-73.99446106,40.73303223,2
11.5,-73.962144,40.779059,-73.968488,40.76178400000001,2
21.5,-73.98238373,40.78269958,-73.98072815,40.72153091,7
7.3,-74.007892,40.740388,-73.987648,40.748897,4
5.3,-74.00246800000002,40.733968,-73.987043,40.73004,4
4.9,-73.95044200000002,40.77141500000001,-73.954841,40.781758,2
13.5,-74.003265,40.720425,-73.98980999999998,40.75002,2
13.3,-73.985858,40.725813,-73.960707,40.781182,7
4.5,-73.990255,40.746703,-73.990257,40.746702,2
6.0,-73.98678589,40.75615311,-73.97651672,40.75166321,2
5.5,-74.00541700000002,40.739932,-74.005381,40.72557000000001,2
15.5,-73.994807,40.740064,-73.974069,40.762462,4
7.0,-73.94454499999998,40.779802,-73.9528,40.78605200000001,2
4.5,-74.00582800000002,40.741226,-74.000969,40.742441,5
4.1,-73.992067,40.744079,-73.98592099999998,40.74787,4
4.9,-73.982603,40.76804,-73.979647,40.775247,7
6.0,-73.99203,40.731176,-73.979102,40.723779,2
11.3,-73.978022,40.753132,-73.996218,40.724073,2
12.1,-73.951307,40.770102,-73.97908199999998,40.757847,2
10.0,-73.99403000000002,40.741061,-73.986284,40.77149,2
8.5,-73.98283386,40.75641632,-73.97097778,40.76094818,2
8.1,-73.991063,40.770112,-73.979325,40.754388,2
13.0,-74.018108,40.706167,-73.99110300000002,40.750072,5
7.3,-73.990893,40.750679,-74.009837,40.721591,2
4.9,-73.99204499999998,40.73124,-73.993075,40.742338,2
3.5,-73.99266999999998,40.74281,-73.988085,40.748337,7
5.5,-73.999234,40.754371,-73.987164,40.770935,2
14.0,-73.959806,40.773794,-74.004153,40.747749,2
4.9,-74.002528,40.750318,-74.005668,40.740318,6
4.9,-73.96714300000002,40.756338,-73.97656500000002,40.750538,2
6.9,-73.96435699999998,40.776255,-73.97608000000002,40.76194,4
6.5,-73.96186999999998,40.768249,-73.975484,40.758568,2
6.0,-74.00044100000002,40.737184,-73.99335400000002,40.734244,2
8.5,-73.991454,40.750363,-73.982086,40.762915,2
7.0,-73.97190400000002,40.762262,-73.98707399999998,40.759457,4
3.5,-74.00072,40.737082,-74.004475,40.730755,2
7.7,-73.971972,40.758862,-73.98398,40.738295,7
4.1,-73.995635,40.744217,-74.001432,40.736037,7
17.5,-74.014628,40.703906,-73.976566,40.751952,6
3.3,-73.956594,40.781655,-73.96028100000002,40.77739,4
7.5,-74.004401,40.733938,-73.985485,40.738475,2
10.1,-73.973733,40.755273,-74.00805799999998,40.738225,6
10.0,-73.949047,40.744916,-73.949047,40.744916,2
14.9,-73.96365,40.768343,-73.96041899999999,40.714173,2
7.7,-73.98445799999998,40.748722,-73.96486999999998,40.764898,2
4.1,-73.97961,40.739757,-73.982833,40.731388,5
6.0,-73.984454,40.742914,-73.98298299999998,40.731619,2
5.8,-73.993488,40.733173,-73.990876,40.745487,2
4.1,-73.97800000000002,40.786285,-73.97070500000002,40.78590300000001,2
8.9,-73.98333000000002,40.741522,-73.97018800000002,40.768135,2
9.5,-73.98666700000003,40.740003,-73.967641,40.753623,2
5.3,-73.971812,40.74597,-73.96696800000002,40.758257,2
13.0,-74.00830400000002,40.737699,-73.98294200000002,40.775841,2
4.9,-74.00027800000002,40.761573,-73.987914,40.756655,4
8.5,-73.998402,40.740362,-74.009988,40.711418,2
8.0,-73.96073,40.769817,-73.972932,40.74828,4
5.0,-73.99846649,40.74519348,-73.98687744,40.74046707,2
10.1,-73.995972,40.743308,-73.956877,40.774863,2
7.0,-74.005852,40.726305,-74.00546,40.709717,2
9.5,-73.98184499999998,40.763153,-73.984086,40.780062,2
4.5,-73.98671722,40.77164841,-73.98213959,40.77069855,2
5.5,-73.97504,40.750472,-73.97504,40.750472,2
7.0,-73.957227,40.77448,-73.964602,40.765597,4
6.0,-74.016257,40.710357,-74.00886,40.71092,7
7.0,-73.97276600000002,40.763607,-73.956554,40.78325200000001,2
14.5,-73.986727,40.719622,-73.97143,40.754927,6
17.0,-73.99108199999998,40.750022,-74.01589,40.715165,2
6.0,-73.99395752,40.73121643,-73.97685242,40.73371124,2
8.1,-74.006886,40.719147,-73.998675,40.740648,4
8.5,-73.951833,40.777753,-73.97436,40.756612,4
6.9,-73.970325,40.76177,-73.954202,40.783613,2
6.1,-73.98235799999998,40.7683,-73.962678,40.769852,4
10.1,-73.977025,40.77504,-73.96836,40.764686,2
11.5,-73.98531,40.744682,-73.98504100000002,40.768302,2
7.5,-73.976495,40.755183,-73.95967399999998,40.762745,4
7.7,-73.997128,40.733327,-73.982445,40.74529,5
7.3,-73.979872,40.754403,-73.98618,40.73479,2
5.5,-73.979576,40.739739,-73.9851,40.727493,2
6.0,-74.010397,40.711962,-74.003455,40.725275,2
8.1,-73.99000699999998,40.725489,-73.98747900000002,40.744899,2
5.7,-73.975729,40.789256,-73.964534,40.807106,2
10.5,-73.991985,40.735394,-73.96946,40.76327,2
4.5,-74.002767,40.724987,-73.997287,40.719357,2
10.0,-73.97867600000002,40.783371,-73.958425,40.762835,2
7.5,-73.99620056,40.7436409,-74.00089264,40.72111893,2
5.7,-74.001648,40.709418,-73.994913,40.718337,2
6.1,-74.006573,40.708497,-73.984513,40.753805,7
4.1,-73.959972,40.77359000000001,-73.968379,40.76228,2
8.9,-74.002783,40.760459,-73.98290899999998,40.771727,4
6.5,-74.002473,40.729017,-73.971963,40.753922,2
17.5,-74.013355,40.715083,-73.978978,40.740657,7
9.0,-73.99069399999998,40.756119,-73.988242,40.776462,2
6.0,-73.94935799999998,40.78145,-73.95323,40.788427,7
3.7,-74.00667299999998,40.731633,-74.002553,40.73957,2
9.3,-73.98042,40.738584,-73.985831,40.762835,2
6.5,-73.98179,40.740678,-73.997952,40.751665,2
6.9,-74.005199,40.718328,-73.999876,40.738835,2
10.5,-73.994055,40.728481,-73.984749,40.747618,6
9.5,-73.95553000000002,40.779415,-73.955432,40.771062,2
8.0,-73.987535,40.770937,-73.976467,40.785517,2
6.9,-73.998242,40.722792,-73.98832,40.739472,2
6.0,-73.988567,40.758895,-73.990317,40.751725,2
6.5,-73.965936,40.765267,-73.975515,40.752259,2
5.7,-73.997523,40.72567700000001,-73.991108,40.717825,4
10.0,-73.96863556,40.75455475,-73.98103333,40.73548126,2
4.1,-73.9794,40.7311,-73.9815,40.7248,0
4.5,-73.989463,40.762632,-73.986385,40.756594,2
4.0,-73.984796,40.768311,-73.978326,40.766625,4
6.0,-73.98468000000003,40.76854,-73.9893,40.7587,2
4.0,-73.982024,40.743279,-73.986704,40.739732,4
3.3,-73.959776,40.781207,-73.953643,40.778682,2
8.9,-73.995898,40.743993,-73.99006,40.72482700000001,5
12.1,-73.99624,40.763293,-73.954369,40.78818,2
4.1,-73.981549,40.778887,-73.97740999999998,40.786181,2
6.1,-73.980869,40.74780300000001,-73.989809,40.750991,6
20.1,-73.997348,40.736588,-73.936828,40.793917,4
4.5,-73.956643,40.775186,-73.956789,40.77921,2
4.1,-73.996362,40.726878,-74.00348199999998,40.730755,2
10.0,-73.9873,40.76133400000001,-74.007684,40.740804,4
8.0,-74.001133,40.757075,-73.98779300000002,40.744902,4
9.3,-73.99786800000003,40.736572,-74.009373,40.708923,2
13.7,-73.993563,40.749847,-73.959852,40.779517,2
6.1,-73.954912,40.764853,-73.9683,40.760812,2
4.9,-73.974325,40.753542,-73.981453,40.762903,2
9.5,-73.987087,40.750595,-73.972875,40.763382,2
6.0,-73.98125300000002,40.78070200000001,-73.98186,40.773192,4
21.7,-74.009472,40.70214,-73.95918499999998,40.783245,0
4.1,-73.996372,40.761708,-73.987077,40.76435,2
5.3,-74.00482,40.740775,-73.998542,40.751097,2
8.5,-73.984228,40.740218,-73.97146,40.754993,7
5.5,-73.99270200000002,40.761844,-73.99261,40.751897,2
5.7,-73.96981600000002,40.762621,-73.961823,40.776758,2
4.1,-74.00423,40.752597,-74.007758,40.745337,2
6.5,-73.96565,40.76572700000001,-73.974397,40.75109000000001,4
6.0,-73.97799300000001,40.725337,-73.991885,40.723975,4
8.5,-74.001838,40.722812,-73.98971,40.728672,2
10.5,-73.949044,40.724389,-73.989405,40.716802,2
5.5,-73.960285,40.775937,-73.963045,40.76994000000001,2
8.5,-73.961812,40.770944,-73.987267,40.744744,2
12.5,-73.962122,40.779353,-74.002813,40.760525,6
9.5,-73.97863199999998,40.736803,-73.957081,40.772454,4
3.3,-74.007161,40.743643,-74.001264,40.748959,2
6.9,-73.988025,40.74799,-73.97320699999999,40.76407800000001,4
13.7,-73.954364,40.788213,-73.976489,40.737689,2
7.3,-73.98908,40.747693,-73.98848000000002,40.75478,7
3.7,-73.964557,40.791967,-73.970203,40.789853,7
5.3,-73.988649,40.744856,-73.990082,40.756782,4
14.9,-73.986083,40.722582,-73.955058,40.725992,2
4.0,-73.994074,40.750932,-73.989232,40.755376,2
5.3,-73.981164,40.764154,-73.969533,40.76054,5
8.9,-73.97916,40.734512,-73.98638199999998,40.728607,4
14.1,-74.008368,40.705507,-73.981483,40.746265,2
22.0,-73.95468000000002,40.76563,-74.002825,40.723502,2
8.0,-73.991485,40.750072,-73.975217,40.759147,2
7.8,-73.961703,40.77418400000001,-73.967473,40.753725,2
6.5,-74.00291800000002,40.744046,-73.99810699999998,40.760816,2
4.1,-73.976897,40.78999500000001,-73.97707,40.78515,2
7.0,-73.997077,40.742122,-73.986389,40.731264,2
9.3,-73.987841,40.755368,-73.993422,40.729426,2
7.0,-73.985302,40.747412,-73.979212,40.756157,2
6.1,-73.990143,40.74257,-73.985558,40.729162,2
8.5,-73.996427,40.725257,-73.984365,40.741592,2
7.5,-73.97931671,40.74411392,-73.96424103,40.76303864,7
4.5,-73.967535,40.756143,-73.961182,40.765898,4
4.1,-73.973003,40.754366,-73.9812,40.749519,2
